key,price,remaining
130331|||G Blok - 2.Kategori - Çift Kişilik Bilet,3099.0,12
130331|||G Blok - 3.Kategori - Çift Kişilik Bilet,2399.0,16
133021|||1. Kategori - C Blok,2530.0,38
133021|||1. Kategori - D Blok,2530.0,164
133021|||1. Kategori - E Blok,2530.0,41
133021|||2. Kategori - B Blok,2090.0,38
133021|||2. Kategori - F Blok,2090.0,27
133021|||3. Kategori - B Blok,1650.0,18
133021|||4. Kategori - A Blok,1320.0,30
133021|||4. Kategori - D Blok,1320.0,85
133021|||4. Kategori - C Blok,1320.0,14
133021|||4. Kategori - E Blok,1320.0,78
133021|||4. Kategori - A Blok - İndirimli Bilet,700.0,0
133021|||1. Kategori - C Blok - Çift Kişilik Bilet,4500.0,32
133021|||4. Kategori - B Blok,1320.0,26
133021|||5. Kategori - C Blok,880.0,0
133021|||3. Kategori - F Blok,1650.0,49
133021|||5. Kategori - G Blok,880.0,22
133021|||4. Kategori - G Blok,1320.0,19
133021|||4. Kategori - F Blok,1320.0,30
130332|||Protokol,4025.0,45
130332|||Parter2 - 1.Kategori,2012.5,67
130332|||Parter3 - 1.Kategori,2012.5,110
130332|||Parter3 - 2.Kategori,1725.0,104
130332|||Parter5 - 2.Kategori,1725.0,53
130332|||Parter5 - 3.Kategori,1437.5,76
130332|||Parter5 - 4.Kategori,1265.0,27
130332|||Parter6 - 4.Kategori,1265.0,120
130332|||Parter6 - 5.Kategori,1092.5,108
130332|||Parter6 - 6.Kategori,920.0,0
130332|||Parter3 - 1.Kategori - Çift Kişilik Bilet,3799.0,8
130332|||Parter3 - 2.Kategori - Çift Kişilik Bilet,3099.0,2
130332|||Parter5 - 3.Kategori - Çift Kişilik Bilet,2399.0,2
130330|||Protokol,4025.0,25
130330|||G Blok - 1.Kategori,2012.5,51
130330|||F Blok - 1.Kategori,2012.5,99
130330|||G Blok - 2.Kategori,1725.0,69
130330|||L Blok - 2.Kategori,1725.0,100
130330|||H Blok - 3.Kategori,1437.5,52
130330|||L Blok - 3.Kategori,1437.5,84
130330|||H Blok - 4.Kategori,1265.0,56
130330|||M Blok - 4.Kategori,1265.0,71
130330|||M Blok - 5.Kategori,1092.5,98
130330|||N Blok - 6.Kategori,920.0,57
130330||| F Blok - 1.Kategori - Çift Kişilik Bilet,3799.0,0
130330|||L Blok - 2.Kategori - Çift Kişilik Bilet,3099.0,10
130330|||L Blok - 3.Kategori - Çift Kişilik Bilet,2399.0,14
130329|||B Blok - 1.Kategori,2012.5,60
130329|||B1 Blok - 1.Kategori,2012.5,70
130329|||Protokol,4025.0,37
130329|||B1 Blok - 2.Kategori,1725.0,52
130329|||E Blok - 2.Kategori,1725.0,83
130329|||D Blok - 2.Kategori,1725.0,112
130329|||E Blok - 3.Kategori,1437.5,78
130329|||D Blok - 3.Kategori,1437.5,54
130329|||F Blok - 4.Kategori,1265.0,113
130329|||F Blok - 5.Kategori,1092.5,81
130329|||F Blok - 6.Kategori,920.0,83
130329|||E Blok - 2.Kategori - Çift Kişilik Bilet,3099.0,14
130329|||E Blok - 3.Kategori - Çift Kişilik Bilet,2399.0,8
130333|||A3 Blok - 1.Kategori,2012.5,9
130333|||A2 Blok - 1.Kategori,2012.5,38
130333|||B4 Blok - 1.Kategori,2012.5,49
130333|||B3 Blok - 1.Kategori,2012.5,48
130333|||B2 Blok - 1.Kategori,2012.5,25
130333|||A1 Blok - 2.Kategori,1725.0,34
130333|||C4 Blok - 2.Kategori,1725.0,155
130333|||B1 Blok - 3.Kategori,1437.5,35
130333|||C3 Blok - 3.Kategori,1437.5,60
130333|||C3 Blok - 4.Kategori,1265.0,37
130333|||C2 Blok - 4.Kategori,1265.0,86
130333|||C2 Blok - 5.Kategori,1092.5,37
130333|||C1 Blok - 5.Kategori,1092.5,29
130333|||C1 Blok - 6.Kategori,920.0,46
130333|||B3 Blok - 1.Kategori - Çift Kişilik Bilet,3799.0,8
130333|||C4 Blok - 2.Kategori - Çift Kişilik Bilet,3099.0,20
130333|||C3 Blok - 3.Kategori - Çift Kişilik Bilet,2399.0,14
137967|||VIP,1650.0,34
137967|||Salon - 1.Kategori,1350.0,104
137967|||Salon - 2.Kategori,1150.0,75
137967|||Balkon - 3.Kategori,800.0,44
137349|||A Blok - 1. Kategori,1200.0,61
137349|||A Blok - 2. Kategori,1000.0,106
137349|||B Blok - 1. Kategori,1200.0,7
137349|||B Blok - 2. Kategori,1000.0,24
137349|||B Blok - 3. Kategori,850.0,90
137349|||C Blok - 1. Kategori,1200.0,7
137349|||C Blok - 2. Kategori,1000.0,27
137349|||C Blok - 3. Kategori,850.0,90
137349|||D Blok - 1. Kategori,750.0,45
137349|||D Blok - 2. Kategori,650.0,130
137349|||E Blok - 1. Kategori,750.0,20
137349|||E Blok - 2. Kategori,650.0,42
137349|||F Blok - 1. Kategori,750.0,0
137349|||G Blok - 1. Kategori,750.0,28
137349|||G Blok - 2. Kategori,650.0,43
137349|||H Blok - 1. Kategori,750.0,44
137349|||H Blok - 2. Kategori,650.0,178
139666|||VIP-Orta Blok,1500.0,51
139666|||VIP-Sağ Blok,1500.0,23
139666|||1.Kategori-Sağ Blok,1250.0,95
139666|||1.Kategori-Orta Blok,1250.0,49
139666|||2.Kategori-Sağ Blok,1100.0,79
139666|||2.Kategori-Orta Blok,1100.0,22
139666|||Early Bird-Orta Blok,850.0,23
134158|||Salon - VIP,1750.0,42
134158|||Salon - 1.Kategori,1350.0,79
134158|||Salon - 2.Kategori,1100.0,43
134158|||Salon - 3.Kategori,950.0,31
137456|||A3 Blok - VIP,1650.0,16
137456|||A4 Blok - VIP,1650.0,2
137456|||A5 Blok - VIP,1650.0,20
137456|||B4 Blok - 1. Kategori,1350.0,35
137456|||B5 Blok - 1. Kategori,1350.0,41
137456|||A6 Blok - 1. Kategori,1350.0,50
137456|||B3 Blok - 2. Kategori,1150.0,50
137456|||B6 Blok - 2. Kategori,1150.0,68
137456|||C4 Blok - 2. Kategori,1150.0,103
137456|||C5 Blok - 2. Kategori,1150.0,98
137456|||B7 Blok - 3. Kategori,1000.0,26
137456|||C5 Blok - 3. Kategori,1000.0,125
137456|||C4 Blok - 3. Kategori,1000.0,183
137456|||C6 Blok - 4. Kategori,850.0,112
137973|||VIP - A Blok,1850.0,41
137973|||B Blok - 1.Kategori,1550.0,94
137973|||Loca B - 1.Kategori,1550.0,21
137973|||Loca A - 1.Kategori,1550.0,19
137973|||B Blok - 2.Kategori,1350.0,141
137973|||Balkon - 3.Kategori,1150.0,78
135297|||VIP - D Blok,1750.0,40
135297|||D Blok - 1.Kategori,1250.0,69
135297|||E Blok - 1.Kategori,1250.0,99
135297|||H Blok - 2.Kategori,1000.0,119
135297|||G Blok - 2.Kategori,1000.0,116
135297|||M Blok - 2.Kategori,1000.0,217
135297|||L Blok - 3.Kategori,850.0,132
137834|||F Blok-VIP,1650.0,43
137834|||A Blok-1. Kategori,1350.0,65
137834|||E Blok-1. Kategori,1350.0,236
137834|||F Blok-1. Kategori,1350.0,264
137834|||J Blok-2. Kategori,1150.0,143
137834|||K Blok-2. Kategori,1150.0,179
137834|||J Blok-3. Kategori,1000.0,170
137834|||K Blok-3. Kategori,1000.0,207
140698|||Protokol,2000.0,98
140698|||C Blok - 1.Kategori,1500.0,487
140698|||D Blok - 1.Kategori,1500.0,416
140698|||F Blok - 2.Kategori,1250.0,434
140698|||A Blok - 3.Kategori,1000.0,246
138252|||VIP,1650.0,32
138252|||Salon - 1.Kategori,1350.0,72
138252|||Salon - 2.Kategori,1100.0,75
138252|||Salon - Early Bird,800.0,11
138347|||VIP,1500.0,31
138347|||Salon - 1.Kategori,1250.0,97
138347|||Balkon - 2.Kategori,1000.0,110
138347|||Balkon - Early Bird,800.0,36
138747|||Salon - VIP,1850.0,48
138747|||Salon - 1. Kategori,1550.0,230
138747|||Salon - 2. Kategori,1350.0,106
138747|||Salon - 3. Kategori,1150.0,193
138747|||Balkon - 4. Kategori,900.0,171
138747|||Balkon - Early Bird ,700.0,20
139036|||VIP,1650.0,48
139036|||Salon - 1.Kategori,1350.0,141
139036|||Salon - 2.Kategori,1150.0,108
139036|||Salon - 3.Kategori,1000.0,112
142072|||Sahne Önü ,1350.0,100
142075|||Tribün-Genel Giriş,1000.0,750
121415|||Protokol - Salon 1,2600.0,1
121415|||VIP - Salon 1,1660.0,4
121415|||1.Kategori - Salon 1,1450.0,13
121415|||2.Kategori - Salon 1,1300.0,13
121415|||3.Kategori - Salon 1,1000.0,18
121415|||4.Kategori - Salon 1,850.0,6
121415|||5.Kategori - Salon 1,700.0,0
121415|||5.Kategori - Salon 2,700.0,117
121415|||4.Kategori - Salon 2,850.0,1
121415|||6.Kategori - Salon 2,650.0,16
121415|||7.Kategori - Salon 2,600.0,0
139220|||B Blok-VIP,2850.0,92
139220|||C Blok-VIP,2850.0,30
139220|||B Blok-1.Kategori,1890.0,106
139220|||C Blok-1.Kategori,1890.0,224
139220|||C Blok-2.Kategori,1450.0,84
139220|||F Blok-2.Kategori,1450.0,57
139220|||G Blok-2.Kategori,1450.0,169
139220|||G Blok-3.Kategori,1290.0,85
139220|||H Blok-3.Kategori,1290.0,374
139220|||H Blok-4.Kategori,1050.0,158
121416|||VIP - Salon Bileti,2000.0,41
121416|||1.Kategori - Salon Bileti,1700.0,25
121416|||2.Kategori - Salon Bileti,1350.0,41
121416|||3.Kategori - Salon Bileti,1000.0,2
121416|||4.Kategori - Salon Bileti,900.0,19
121416|||5.Kategori - Salon Bileti,750.0,0
121416|||Protokol - Salon Bileti,2500.0,6
121417|||VIP,3750.0,39
121417|||1.Kategori - A Blok,2800.0,41
121417|||1.Kategori - B Blok,2800.0,44
121417|||2.Kategori - D Blok,2300.0,102
121417|||2.Kategori - E Blok,2300.0,34
121417|||3.Kategori - D Blok,1650.0,55
121417|||3.Kategori - E Blok,1650.0,36
121417|||4.Kategori - E Blok,1000.0,21
121418|||1.Kategori - A4 Blok,2495.0,46
121418|||1.Kategori - A3 Blok,2495.0,64
121418|||1.Kategori - B6 Blok,2495.0,70
121418|||1.Kategori - B5 Blok,2495.0,36
121418|||2.Kategori - A5 Blok,2235.0,52
121418|||2.Kategori - A2 Blok,2235.0,32
121418|||2.Kategori - B4 Blok,2235.0,58
121418|||3.Kategori - B2 Blok,1895.0,55
121418|||1.Kategori - B3 Blok,2495.0,45
121419|||Protokol,5000.0,20
121419|||VIP - C Blok Orta,3500.0,33
121419|||VIP - C Blok Sol,3500.0,10
121419|||VIP - C Blok Sağ,3500.0,13
121419|||VIP - D Blok,3500.0,18
121419|||1.Kategori - D Blok,2800.0,61
121419|||1.Kategori - B Blok,2800.0,41
121419|||1.Kategori - E Blok,2800.0,22
121419|||1.Kategori - A Blok,2800.0,12
121419|||2.Kategori - E Blok,2100.0,46
121419|||2.Kategori - A Blok,2100.0,25
121419|||2.Kategori - L Blok,2100.0,32
121419|||2.Kategori - K Blok,2100.0,32
121419|||3.Kategori - L Blok,1750.0,36
121419|||3.Kategori - K Blok,1750.0,74
121419|||VIP - B Blok,3500.0,9
139221|||Protokol,2950.0,40
139221|||D Blok-1.Kategori,2150.0,228
139221|||E Blok-1.Kategori,2150.0,244
139221|||E Blok-2.Kategori,1890.0,243
139221|||F Blok-2.Kategori,1890.0,249
139221|||F Blok-3.Kategori,1550.0,234
139221|||G Blok-4.Kategori,1250.0,80
139221|||G Blok-5.Kategori,1000.0,49
139221|||G Blok-6.Kategori,800.0,112
121395|||Sahne Önü-Protokol,7995.0,0
121395|||C Blok Orta-Protokol,7995.0,0
121395|||C Blok Sağ-1. Kategori,4995.0,0
121395|||B Blok-1. Kategori,4995.0,0
121395|||A Blok-1. Kategori,4995.0,0
121395|||A Blok-2. Kategori,3995.0,0
121395|||K Blok-1. Kategori,4995.0,0
121395|||K Blok-2. Kategori,3995.0,0
121395|||K Blok-3. Kategori,3495.0,0
121395|||H Blok-2. Kategori,3995.0,0
121395|||H Blok-3. Kategori,3495.0,0
121395|||G Blok-3. Kategori,3495.0,0
121395|||G Blok-4. Kategori,2995.0,0
121395|||F Blok-4. Kategori,2995.0,0
121395|||F Blok-5. Kategori,1995.0,0
121395|||F Blok-6. Kategori,1495.0,0
134437|||Erken Dönem - Kombine,1250.0,605
134438|||Erken Dönem - Kamp+Kombine,1750.0,204
134489|||+1 Bilet Kombine,1250.0,2
134490|||+1 Bilet Kamp+Kombine,1750.0,38
136446|||VIP Kombine,3750.0,55
136449|||VIP Kombine + Kamp,5250.0,28
134275|||Genel Giriş - 1. Avantajlı Dönem,700.0,82
134275|||Sahne Önü - 1. Avantajlı Dönem,1200.0,42
134275|||Sahne Gençliğin Kampanyası-Genel Giriş-Bir Alana Bir Bedava Bilet,700.0,0
130163|||Genel Giriş Ayakta,2200.0,667
130163|||VIP Sahne Önü Ayakta,3300.0,13
130163|||Backstage,5500.0,17
130163|||Genel Giriş Ayakta - Arka Alan ,1400.0,850
138250|||VIP,1650.0,34
138250|||Salon-1.Kategori,1350.0,100
138250|||Balkon-2.Kategori,1100.0,82
138250|||Balkon-Early Bird,800.0,14
134920|||A Blok - 1.Kategori,1650.0,67
134920|||B Blok - 1.Kategori,1650.0,60
134920|||A1 Blok - 2.Kategori,1375.0,234
134920|||B1 Blok - 2.Kategori,1375.0,222
134920|||D Blok - 3.Kategori,1100.0,177
134920|||E Blok - 3.Kategori,1100.0,110
134920|||D Blok - 4.Kategori,935.0,437
134920|||E Blok - 4.Kategori,935.0,272
134920|||F Blok - 5.Kategori,825.0,572
134920|||C Blok - 5.Kategori,825.0,451
139484|||VIP Çift,2090.0,0
139484|||VIP Tek,2090.0,6
139484|||Salon-1.Kategori,1650.0,14
139484|||Salon-2.Kategori,1430.0,54
139484|||Salon-3.Kategori,1100.0,59
139484|||Salon-4.Kategori,825.0,2
129490|||1.Avantajlı Dönem-Genel Giriş,700.0,64
129490|||1.Avantajlı Dönem-Genel Giriş-Çift Kişilik Bilet,1200.0,38
139291|||Genel Giriş,990.0,314
138778|||Genel Giriş Bileti,399.0,75
138778|||Genel Giriş - Çift Kişilik Bilet,699.0,62
137773|||Family and Friends Passes,750.0,0
137773|||Entry Before 6PM - First Release,750.0,44
137773|||First Release   ,950.0,428
137773|||Backstage - First Release,2250.0,98
138942|||Genel Giriş Bileti ,600.0,166
138943|||Genel Giriş Bileti,600.0,190
138944|||Genel Giriş Bileti,600.0,187
138945|||Genel Giriş Bileti,600.0,84
138945|||Balkon Bileti ,900.0,94
138946|||Genel Giriş Bileti,600.0,171
132335|||Genel Giriş Bileti,550.0,190
132335|||Genel Giriş - Çift Kişilik Bilet,899.0,38
132335|||Oturmalı Düzen,1000.0,12
136904|||Genel Giriş Bileti,299.0,226
137781|||1. Avantajlı Dönem - Genel Giriş,250.0,298
137781|||1.Avantajlı Dönem - Çift Kişilik Bilet  ,400.0,98
137788|||1. Kategori - Balkon Sağ 1.Bistro (4 Kişilik),3000.0,0
137788|||1. Kategori - Balkon Sağ 2.Bistro (4 Kişilik),3000.0,4
137788|||2. Kategori - Balkon Sağ 3.Bistro (4 Kişilik),2000.0,4
137788|||2. Kategori - Balkon Sağ 4.Bistro (4 Kişilik),2000.0,4
137788|||2. Kategori - Balkon Sağ 5.Bistro (4 Kişilik),2000.0,4
137788|||2. Kategori - Balkon Sağ 6.Bistro (4 Kişilik),2000.0,4
137788|||3. Kategori - Balkon Sağ 7.Bistro (4 Kişilik),1500.0,4
137788|||3. Kategori - Balkon Sağ 8.Bistro (4 Kişilik),1500.0,4
137788|||3. Kategori - Balkon Sağ 9.Bistro (4 Kişilik),1500.0,4
137788|||3. Kategori - Balkon Sağ 10.Bistro (4 Kişilik),1500.0,4
137788|||3. Kategori - Balkon Sağ 11.Bistro (4 Kişilik),1500.0,4
137788|||3. Kategori - Balkon Sağ 12.Bistro (4 Kişilik),1500.0,4
137788|||3. Kategori - Balkon Sağ 13.Bistro (4 Kişilik),1500.0,4
137788|||3. Kategori - Balkon Sağ 14.Bistro (4 Kişilik),1500.0,4
137791|||Tribün Koltuk-1. Kategori,500.0,10
137791|||Tribün Koltuk-2. Kategori,375.0,11
139052|||Genel Satış,470.0,496
139201|||Genel Giriş Bileti,749.0,98
134608|||Genel Giriş Bileti,350.0,88
134608|||Genel Giriş - Çift Kişilik Bilet ,600.0,50
139099|||Genel Giriş Bileti,460.0,198
139099|||Genel Giriş - Çift Kişilik Bilet,850.0,190
141763|||Avantajlı Erken Dönem - Genel Giriş Bileti,199.0,78
132498|||Tribün Koltuk - Bir Alana Bir Bedava,2508.0,192
132498|||Ayakta - Bir Alana Bir Bedava,1710.0,496
132498|||Sahne Önü Ayakta - Bir Alana Bir Bedava,2508.0,482
132498|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,12500.0,3
132498|||Loca - İkramlı - 4 Kişilik,12500.0,3
132499|||Ayakta - Bir Alana Bir Bedava,1710.0,494
132499|||Sahne Önü Ayakta - Bir Alana Bir Bedava ,2166.0,486
132499|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,12500.0,3
132499|||Loca - İkramlı - 4 Kişilik,12500.0,3
135065|||Ayakta - Bir Alana Bir Bedava,2052.0,496
135065|||Sahne Önü Ayakta - Bir Alana Bir Bedava,2736.0,482
135065|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,12500.0,3
135065|||Loca - İkramlı - 4 Kişilik,12500.0,3
136041|||Genel Giriş Bileti,666.0,236
136041|||Genel Giriş - Çift Kişilik Bilet,1320.0,92
139743|||Tek Kişilik Bilet,500.0,297
139743|||Çift Kişilik Bilet,900.0,144
139745|||Genel Giriş Bileti,500.0,199
139745|||Genel Giriş - Çift Kişilik Bilet,900.0,182
139746|||Genel Giriş Bileti,500.0,197
139746|||Genel Giriş - Çift Kişilik Bilet,900.0,188
132189|||1.Avantajlı Dönem - Genel Giriş Bileti,350.0,0
132189|||1.Avantajlı Dönem - Genel Giriş Bileti - Çift Kişilik Bilet,600.0,0
132189|||2.Avantajlı Dönem - Genel Giriş Bileti,550.0,190
132189|||2.Avantajlı Dönem - Genel Giriş Bileti - Çift Kişilik Bilet,1000.0,118
141502|||Protokol,2000.0,26
141502|||VIP,1700.0,49
141502|||Parter 3-1. Kategori,1400.0,28
141502|||Parter 2-1. Kategori,1400.0,44
141502|||Parter 1-1. Kategori,1400.0,24
141502|||Parter 3-2. Kategori,1100.0,66
141502|||Parter 2-2. Kategori,1100.0,66
141502|||Parter 1-2. Kategori,1100.0,57
141502|||Parter 6-3. Kategori,800.0,45
141502|||Parter 5-3. Kategori,800.0,46
141502|||Parter 4-3. Kategori,800.0,34
141502|||Parter 6-4. Kategori,700.0,49
141502|||Parter 5-4. Kategori,700.0,53
141502|||Parter 4-4. Kategori,700.0,37
141502|||Parter 6-5. Kategori,600.0,35
141502|||Parter 5-5. Kategori,600.0,39
141502|||Parter 4-5. Kategori,600.0,23
141502|||Parter 4-6. Kategori,500.0,17
141502|||Parter 5-6. Kategori,500.0,27
141724|||C Blok-Protokol,2200.0,8
141724|||B Blok-Protokol,2200.0,9
141724|||C Blok-VIP,1900.0,7
141724|||B Blok-VIP,1900.0,34
141724|||C Blok-1.Kategori,1600.0,15
141724|||B Blok-1.Kategori,1600.0,47
141724|||A Blok-1.Kategori,1600.0,15
141724|||C Blok-2.Kategori,1300.0,8
141724|||B Blok-2.Kategori,1300.0,22
141724|||A Blok-2.Kategori,1300.0,8
141724|||F Blok-3.Kategori,1000.0,28
141724|||E Blok-3.Kategori,1000.0,49
141724|||D Blok-3.Kategori,1000.0,28
141724|||F Blok-4.Kategori,800.0,28
141724|||E Blok-4.Kategori,800.0,49
141724|||D Blok-4.Kategori,800.0,28
141724|||F Blok-5.Kategori,650.0,28
141724|||E Blok-5.Kategori,650.0,49
141724|||D Blok-5.Kategori,650.0,28
141724|||F Blok-6.Kategori,500.0,40
141724|||E Blok-6.Kategori,500.0,49
133477|||Genel Giriş Bileti,99.0,188
133477|||Genel Giriş - Çift Kişilik Bilet,149.0,166
138855|||Tek Kişilik Bilet,300.0,300
138855|||Çift Kişilik Bilet,500.0,98
140925|||Genel Giriş  ,250.0,100
142245|||Genel Giriş Bileti,400.0,195
142245|||Genel Giriş - Çift Kişilik Bilet,700.0,80
142245|||Genel Giriş - Öğrenci - Çift Kişilik Bilet,600.0,74
134429|||Ayakta - Bir Alana Bir Bedava,3990.0,174
134429|||Bistro A - Bir Alana Bir Bedava,6840.0,178
134429|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
134429|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,12
134429|||Loca - İkramlı - 3 Kişilik,15000.0,3
134429|||Loca - İkramlı - 4 Kişilik,16500.0,3
134429|||Sahne Önü - Bir Alana Bir Bedava,7410.0,80
138043|||Genel Giriş Bileti,27500.0,18
138692|||Ayakta - Bir Alana Bir Bedava,2736.0,484
138692|||Sahne Önü Ayakta - Bir Alana Bir Bedava,3648.0,472
141559|||Genel Giriş Bileti  ,500.0,78
132330|||Genel Giriş Bileti,600.0,193
132330|||Genel Giriş - Çift Kişilik Bilet,999.0,54
132330|||Oturmalı Düzen,1000.0,18
131027|||Ayakta - Bir Alana Bir Bedava,1140.0,478
131027|||Sahne Önü Bistro Ayakta - Bir Alana Bir Bedava,1824.0,460
131027|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,15500.0,3
131027|||Loca - İkramlı - 4 Kişilik,15500.0,3
132337|||Genel Giriş Bileti,600.0,198
132337|||Genel Giriş - Çift Kişilik Bilet,999.0,62
132337|||Oturmalı Düzen,1000.0,18
138788|||Avantajlı Erken Dönem - Genel Giriş Bileti,699.0,39
138054|||Backstage  ,7500.0,20
138054|||Early Bird,1000.0,142
142041|||Genel Giriş,1250.0,41
142041|||Backstage ,7500.0,10
141711|||B Blok-1.Kategori,3520.0,74
141711|||K Blok-2.Kategori,2970.0,59
141711|||H Blok-3.Kategori,2420.0,74
141711|||G Blok-4.Kategori,1870.0,59
141711|||G Blok-5.Kategori,1540.0,57
141711|||F Blok-6.Kategori,1100.0,65
141711|||F Blok-7.Kategori,990.0,34
141711|||F Blok-8.Kategori,880.0,35
141711|||F Blok-9.Kategori,770.0,21
138131|||Tribün Koltuk - Bir Alana Bir Bedava,2736.0,94
138131|||Tribün Stand - Bir Alana Bir Bedava,5700.0,100
138131|||Bistro A - Bir Alana Bir Bedava,5700.0,100
138131|||Sahne Önü,1995.0,100
138131|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,17500.0,3
138131|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,19000.0,3
138131|||Loca - İkramlı - 3 Kişilik,17500.0,3
138131|||Loca - İkramlı - 4 Kişilik,19000.0,3
138132|||Ayakta - Bir Alana Bir Bedava,2736.0,198
138132|||Bistro A - Bir Alana Bir Bedava,5700.0,96
138132|||Sahne Önü,1995.0,100
138132|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,17500.0,3
138132|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,19000.0,3
138132|||Loca - İkramlı - 3 Kişilik,17500.0,3
138132|||Loca - İkramlı - 4 Kişilik,19000.0,3
138160|||Ayakta - Bir Alana Bir Bedava,1710.0,178
138160|||Bistro - Bir Alana Bir Bedava,3420.0,86
138160|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,15500.0,3
138160|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,17000.0,3
138160|||Loca - İkramlı - 4 Kişilik,20500.0,3
138160|||Sahne Önü - Bir Alana Bir Bedava,4560.0,198
134941|||Genel Giriş Bileti,500.0,491
134941|||Genel Giriş - İndirimli Bilet,200.0,0
138740|||Genel Giriş Bileti,599.0,189
138740|||Genel Giriş - Çift Kişilik Bilet,999.0,94
139604|||Genel Giriş Bileti,490.0,199
139604|||Genel Giriş - Çift Kişilik Bilet,799.0,94
139604|||Genel Giriş - Bir Alana Bir Bedava Bileti,490.0,198
139691|||Tek Kişilik Bilet,490.0,97
139691|||Çift Kişilik Bilet,799.0,99
139693|||Genel Giriş Bileti,500.0,187
139693|||Genel Giriş - Bir Alana Bir Bedava Bileti,500.0,194
104155|||GA Phase IV,950.0,104
133163|||Tek Kişilik Bilet,153.0,95
133163|||Çift Kişilik Bilet,237.0,60
140851|||Genel Giriş - Bir Alana Bir Bedava Bilet,389.0,100
139284|||Genel Giriş Bileti,400.0,393
139284|||Genel Giriş - Çift Kişilik Bilet,700.0,164
129025|||A2 Blok - 1.Kategori,1850.0,70
129025|||A3 Blok - 1.Kategori,1850.0,54
129025|||B3 Blok - 2.Kategori,1600.0,98
129025|||B4 Blok - 2.Kategori,1600.0,49
129025|||C4 Blok - 3.Kategori,1300.0,90
129025|||C3 Blok - 4.Kategori,1100.0,51
129025|||C2 Blok - 5.Kategori,900.0,89
129025|||C1 Blok - 6.Kategori,700.0,74
129025|||A1 Blok - 1.Kategori,1850.0,35
129025|||B1 Blok - 2.Kategori ,1600.0,57
138781|||Avantajlı Erken Dönem - Genel Giriş Bileti,99.0,170
140414|||Genel Giriş Bileti,249.0,290
140414|||Sahne Önü-VIP Bistro-Ayakta (4 Kişilik) (70cl Şişe Dahil),6000.0,40
140414|||Sahne Önü-VIP Bistro-Ayakta (2 Kişilik) (35cl Şişe Dahil),4000.0,50
139048|||C Blok Orta-1. Kategori,3850.0,15
139048|||C Blok Sağ-1. Kategori,3850.0,5
139048|||B Blok-2. Kategori,3300.0,25
139048|||A Blok-3. Kategori,2750.0,25
139048|||P Blok-7. Kategori,1100.0,19
139048|||N Blok-5. Kategori,1925.0,32
139048|||N Blok-6. Kategori,1650.0,40
139048|||L Blok-4. Kategori,2475.0,24
139048|||L Blok-5. Kategori,1925.0,34
139048|||G Blok-5. Kategori,1925.0,14
139048|||G Blok-6. Kategori,1650.0,40
123003|||Genel Giriş Bileti,450.0,61
138986|||Genel Giriş Bileti,400.0,994
138986|||Genel Giriş - İndirimli Bilet ,250.0,69
141150|||Genel Giriş Bileti,350.0,100
118803|||F Blok-5.Kategori,1080.0,10
118803|||F Blok-6.Kategori,870.0,0
118803|||G Blok-4.Kategori,1390.0,15
118803|||G Blok-5.Kategori,1080.0,15
118803|||H Blok-3.Kategori,1815.0,18
118803|||H Blok-4.Kategori,1390.0,20
118803|||K Blok-4.Kategori,1390.0,19
118803|||L Blok-4.Kategori,1390.0,15
118803|||N Blok-4.Kategori,1390.0,18
118803|||N Blok-5.Kategori,1080.0,21
118803|||P Blok-5.Kategori,1080.0,17
118803|||P Blok-7.Kategori,740.0,0
118803|||M Blok-3.Kategori,1815.0,15
118803|||M Blok-4.Kategori,1390.0,21
118803|||A Blok-2.Kategori,2420.0,9
118803|||A Blok-3.Kategori,1815.0,16
118803|||B Blok-2.Kategori,2420.0,4
118803|||C Blok Sol-1.Kategori,3270.0,4
118803|||D Blok-1.Kategori,3270.0,0
118803|||E Blok-2.Kategori,2420.0,12
118803|||E Blok-3.Kategori,1815.0,15
118803|||Protokol,4850.0,10
142188|||Protokol,3340.0,20
142188||| B Blok-1.Kategori,2690.0,30
142188|||A Blok-1.Kategori,2690.0,58
142188|||A1 Blok-2.Kategori,2090.0,20
142188|||A1 Blok-3.Kategori,1590.0,36
142188|||B1 Blok-2.Kategori,2090.0,27
142188|||B1 Blok-3.Kategori,1590.0,14
142188|||D Blok-2.Kategori,2090.0,56
142188|||C Blok-4.Kategori,1190.0,39
142188|||C Blok-5.Kategori,890.0,46
142188|||E Blok-2.Kategori,2090.0,36
142188|||F Blok-3.Kategori,1590.0,38
142188|||F Blok-4.Kategori,1190.0,49
138775|||Genel Giriş Bileti,199.0,94
138775|||Genel Giriş - Çift Kişilik Bilet,299.0,72
141788|||Günlük Giriş Bileti ,350.0,4966
140292|||Genel Giriş Bileti,790.0,470
